utility_id,utility_name,plant_code,plant_name,street_address,city,state,zip,county,latitude,longitude,nerc_region,balancing_authority_code,balancing_authority_name,name_of_water_source,primary_purpose_naics_code,regulatory_status,sector,sector_name,ferc_cogeneration_status,ferc_cogeneration_docket_number,ferc_small_power_producer_status,ferc_small_power_producer_docket_number,ferc_exempt_wholesale_generator_status,ferc_exempt_wholesale_generator_docket_number,ash_impoundment,ash_impoundment_lined,ash_impoundment_status,transmission_or_distribution_system_owner,transmission_or_distribution_system_owner_id,transmission_or_distribution_system_owner_state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage,natural_gas_ldc_name,natural_gas_pipeline_name_1,natural_gas_pipeline_name_2,natural_gas_pipeline_name_3,pipeline_notes,natural_gas_storage,liquefied_natural_gas_storage
59021,Venus Wind 3 LLC,59230,Venus Wind 3 LLC,Highway 6 and 60th St,Grinnell,IA,50112,Poweshiek,41.741944,-92.672222,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,QF13-644-001,N,,N,X,,Interstate Power and Light Co,9417,IA,13.2, , ,N,,,,,,,
59026,Michelangelo Wind 1 LLC,59231,Michelangelo Wind 1 LLC,535th St & Hwy 210,Huxley,IA,50124,Story,41.881,-93.623056,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,QF13-616-001,N,,N,X,,Interstate Power and Light Co,9417,IA,12.47, , ,N,,,,,,,
59027,Michelangelo Wind 4 LLC,59232,Michelangelo Wind 4 LLC,260th St & Y Ave,Ames,IA,50011,Boone,41.978,-93.700556,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,QF13-611-000,N,,N,X,,4-County Electric Power Assn,6641,MS,12.47, , ,N,,,,,,,
59039,Arbuckle Mountain Wind Farm LLC,59234,Arbuckle Mountain Wind Farm LLC,9251 HWY 77S,Davis,OK,73030,Murray,34.386944,-97.136944,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Oklahoma Gas & Electric Co,14063,OK,138, , ,N,,,,,,X,X
59040,Rising Tree Wind Farm II LLC,59235,Rising Tree Wind Farm II,15800 70th Street West,Mojave,CA,93501,Kern,35.088889,-118.206389,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG14-53,N,X,,Southern California Edison Co,17609,CA,220, , ,N,,,,,,N,X
59042,Rising Tree Wind Farm III LLC,59236,Rising Tree Wind Farm III,15509 70th Street West,Mojave,CA,93501,Kern,35.060556,-118.243333,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG15-22,,X,,Southern California Edison Co,17609,CA,220, , ,N,,,,,,N,X
57170,"EDF Renewable Asset Holdings, Inc.",59238,Windthorst-2,3885 Loftin Road,Archer,TX,76389,Archer,33.495278,-98.5,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,14-29-000,N,X,,Brazos Electric Power Coop Inc,2172,,69, , ,N,,,,,,,
49893,Invenergy Services LLC,59243,Changing Winds,,Nazareth,TX,79063,Castro,34.511944,-102.051944,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Sharyland Utilities LP,17008,TX,345, , ,,,,,,,,
61133,"Lorenzo Wind, LLC",59244,Lorenzo Wind,608 County Road 125,Lorenzo,TX,79343,Crosby,33.699167,-101.524722,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,14-480-000,N,,,X,,Southwestern Public Service Co,17718,TX,115, , ,N,,,,,,,
60042,Fluvanna Wind Energy LLC,59245,Fluvanna,14925 County Road 2224,Fluvanna,TX,79517,Scurry,32.931944,-101.143611,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
60688,"FGE Goodnight, LLC",59246,Goodnight,TBD,Claude,TX,79019,Armstrong,35.093889,-101.326111,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Sharyland Utilities LP,17008,TX, , , ,N,,,,,,X,X
60040,Hale Wind Energy,59247,Hale Community Wind Farm,TBD,Plainview,TX,79072,Hale,33.927778,-101.742222,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southwestern Public Service Co,17718,TX,240, , ,N,,,,,,X,X
60768,Mammoth Plains Wind Project,59284,Mammoth Plains,71119 N 2410 Rd,Oakwood,OK,73658,Dewey,35.978889,-98.710278,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
61414,"Rattlesnake Creek Wind Project, LLC",59292,Rattlesnake Creek Wind Project,58562 866 Road,Dixon,NE,68710,Dixon,42.374,-96.829,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Nebraska Public Power District,13337,NE,230, , ,N,,,,,,,
59097,WED NK Green LLC,59295,WED NK Green,42 Thorton Way,North Kingstown,RI,2852,Washington,41.581667,-71.486667,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,12.47, , ,N,,,,,,N,N
59098,"Northwest Ohio Wind, LLC",59296,Northwest Ohio Wind,11874 SR 114,Haviland,OH,45851,Paulding,41.016944,-84.593611,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Ohio Power Co,14006,OH,138, , ,Y,,,,,,X,X
59105,"WED Coventry One, LLC",59301,WED Coventry 1,210 Piggy Lane,Coventry,RI,2816,Kent,41.675833,-71.7075,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,Y,13-568-00,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59106,"WED Coventry Two, LLC",59302,WED Coventry 2,210 Piggy Lane,Coventry,RI,2816,Kent,41.6725,-71.705833,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,Y,13-567-000,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59107,"WED Coventry Three, LLC",59305,WED Coventry 3,5555 Flat River Drive,Coventry,RI,2816,Kent,41.695556,-71.720833,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59108,"WED Coventry Four, LLC",59306,WED Coventry 4,5555 Flat River Road,Coventry,RI,2816,Kent,41.686389,-71.728333,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59115,NextEra Energy Seiling Wind,59311,Seiling Wind I,61495 N 2250 Road,Seiling,OK,73663,Dewey,36.1225,-98.992222,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
59115,NextEra Energy Seiling Wind,59312,Seiling Wind II,61495 N 2250 Road,Seiling,OK,73663,Dewey,36.1225,-98.992222,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
59116,"WED Coventry Five, LLC",59313,WED Coventry 5,Victory Highway,Coventry,RI,2816,Kent,41.659722,-71.699722,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59117,"WED Coventry Six, LLC",59314,WED Coventry 6,Victory Highway,Coventry,RI,2816,Kent,41.669722,-71.708333,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,620, , ,N,,,,,,X,X
59119,"Los Vientos Windpower III, LLC",59320,Los Vientos Windpower III,200 FM 490,Rio Grande City,TX,78582,Starr,26.388611,-98.806111,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,,
59120,"Los Vientos Windpower IV, LLC",59321,Los Vientos Windpower IV,200 FM 490,Rio Grande City,TX,78582,Starr,26.380556,-98.818333,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,,
56930,"Foundation HA Energy Generation, LLC",59328,Golden Acorn Casino,1800 Golden Acorn Way,Campo,CA,91906,San Diego,32.702107,-116.354587,WECC,CISO,California Independent System Operator,,713,NR,4,Commercial Non-CHP,N,,Y,pending,N,,N,X,,San Diego Gas & Electric Co,16609,CA,480, , ,N,,,,,,,
56930,"Foundation HA Energy Generation, LLC",59329,City of Soledad Water Reclamation,34520 Morisoli Road,Soledad,CA,93960,Monterey,36.421111,-121.340278,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,Y,pending,N,,N,X,,Pacific Gas & Electric Co,14328,CA,480, , ,N,,,,,,,
56930,"Foundation HA Energy Generation, LLC",59330,Taylor Farms,100 Puente Del Monte Ave,Gonzales,CA,93926,Monterey,36.505,-121.451667,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,Y,pending,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12, , ,N,,,,,,,
56930,"Foundation HA Energy Generation, LLC",59331,Anheuser-Busch #2,3101 Busch Drive,Fairfield,CA,94533,Solano,38.233611,-122.0925,WECC,CISO,California Independent System Operator,,312,NR,6,Industrial Non-CHP,N,,Y,pending,N,,N,X,,Pacific Gas & Electric Co,14328,CA,12, , ,N,,,,,,,
59900,"Mesquite Creek Wind, LLC",59332,Mesquite Creek Wind,2412 County Road W,Lamesa,TX,79331,Dawson,32.7,-101.741111,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Wind Energy Transmission Texas LLC,60066,,345, , ,N,,,,,,,
59155,"Evergreen Wind, LLC",59384,South Plains Wind Phase I,1700 State Highway 207,Floydada,TX,79241,Floyd,34.080556,-101.323611,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Sharyland Utilities LP,17008,TX,345, , ,N,,,,,,,
59188,Pleasant Hill Wind Energy LLC,59417,Pleasant Hill Wind Energy Project,597 FM 1471,Lorenzo,TX,79343,Crosby,33.738889,-101.485,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,QF14-295-000,N,,N,X,,South Plains Electric Coop Inc,17561,TX,69, , ,N,,,,,,X,X
56769,Consolidated Edison Development Inc.,59435,Oak Tree Energy,42359 169th Street,Clark,SD,57225,Clark,44.933333,-97.741389,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,10-449,N,,,X,,NorthWestern Energy - (SD),13809,SD,69, , ,N,,,,,,,
56545,Pattern Operators LP,59442,Logans Gap Wind LLC,2011 CR 207,Comanche,TX,76442,Comanche,31.8225,-98.690556,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
59216,"S.C. Johnson & Son, Inc.",59448,Waxdale,8311 16th Street,Sturtevant,WI,53177,Racine,42.709444,-87.885278,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Municipality,325,NR,7,Industrial CHP,N,,N,,N,,N,X,,Wisconsin Electric Power Co,20847,MI,24.9, , ,N,WISCONSIN ELEC PWR CO,,,,,N,N
17650,Southern Power Co,59460,"Kay Wind, LLC",9105 North Ranch Drive,Newkirk,OK,74647,Kay,36.984167,-97.133611,MRO,SPA,Southwestern Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG15-17-000,N,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,X,X
59238,Palo Duro Wind,59475,Palo Duro Wind,14535 FM 1267,Perryton,TX,79070,Ochiltree,36.243889,-101.001389,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,,
59860,Jett Creek,59490,Jett Creek Windfarm (Burnt River),5980 Hwy 30,Huntington,OR,97907,Baker,44.425,-117.273889,WECC,IPCO,Idaho Power Company,,22,NR,2,IPP Non-CHP,N,,Y,12-183-000,N,,N,X,,Idaho Power Co,9191,OR,138, , ,N,,,,,,X,X
59861,Benson Creek,59491,Benson Creek Windfarm (Burnt River),5980 Hwy 30,Huntington,OR,97907,Baker,44.366944,-117.343889,WECC,IPCO,Idaho Power Company,,22,NR,2,IPP Non-CHP,N,,Y,12-181-000,N,,N,X,,Idaho Power Co,9191,OR,138, , ,N,,,,,,X,X
59862,Durbin Creek,59492,Durbin Creek Windfarm (Burnt River),5980 Hwy 30,Huntington,OR,97907,Baker,44.353056,-117.323056,WECC,IPCO,Idaho Power Company,,22,NR,2,IPP Non-CHP,N,,Y,12-182-000,N,,N,X,,Idaho Power Co,9191,OR,138, , ,N,,,,,,X,X
59863,Prospector,59493,Prospector Windfarm (Burnt River),5980 Hwy 30,Huntington,OR,97907,Baker,44.418056,-117.255,WECC,IPCO,Idaho Power Company,,22,NR,2,IPP Non-CHP,N,,Y,12-180-000,N,,N,X,,Idaho Power Co,9191,OR,138, , ,N,,,,,,X,X
59864,Willow Spring,59494,Willow Spring Windfarm (Burnt River),5980 Hwy 30,Huntington,OR,97907,Baker,44.381944,-117.273056,WECC,IPCO,Idaho Power Company,,22,NR,2,IPP Non-CHP,N,,Y,14-231-000,N,,N,X,,Idaho Power Co,9191,OR,138, , ,N,,,,,,X,X
56545,Pattern Operators LP,59547,Fowler Ridge IV Wind Farm LLC,2870 W. SR 18,Fowler,IN,47944,Benton,40.620556,-87.378056,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Indiana Michigan Power Co,9324,IN,345, , ,N,,,,,,X,X
59871,"TX Jumbo Road Wind, LLC",59621,TX Jumbo Road Wind,1600 County Road 603,Hereford,TX,79045,Deaf Smith,34.72,-102.253333,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,X,X
57365,Consolidated Edison Solutions Inc,59622,Future Generation Wind,602 Head of the Bay Road,Plymouth,MA,2532,Plymouth,41.774444,-70.615833,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,Y,16-258,N,,N,X,,NSTAR Electric Company,54913,MA,22.8, , ,N,,,,,,,
59362,Jericho Rise Wind Farm LLC,59629,Jericho Rise Wind Farm LLC,11 Marble River Way,Chateaugay,NY,12923,Franklin,44.888889,-74.103333,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,pending,,X,,New York Power Authority,15296,,115, , ,N,,,,,,,
12341,MidAmerican Energy Co,59637,Adams Wind,301 W Dallas St,Lenox,IA,50851,Adams,40.92,-94.671667,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
59395,Philips Lightolier,59639,"631-56 Airport Owner, LLC",631 Airport Road,Fall River,MA,2702,Bristol,41.745556,-71.117222,NPCC,ISNE,ISO New England Inc.,,335,NR,6,Industrial Non-CHP,N,,N,,N,,N,,,NSTAR Electric Company,54913,MA,13.8, , ,N,,,,,,X,
59428,"Sendero Wind Energy, LLC",59654,Sendero,565 FM 649,Hebbronville,TX,78361,Jim Hogg,27.18,-98.916667,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,Y,16-169-000,N,,N,,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,X,X
56769,Consolidated Edison Development Inc.,59655,Campbell County Wind Farm,29709 113th Street,Pollock,SD,57648,Campbell,45.753333,-100.275,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,16-15,,,,WAPA-- Western Area Power Administration,27000,SD,230, , ,N,,,,,,,
59432,Clear Creek Power,59659,Highland Park Project,TBD,Georgetown,CO,80441,Clear Creek,39.735278,-105.648611,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Public Service Co of Colorado,15466,CO,330,115, ,,,,,,,,
59380,"Enel Green Power NA, Inc.",59684,"Lindahl Wind Project, LLC",10415 7th St. NW,Tioga,ND,58852,Williams,48.533,-102.933,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Burke-Divide Electric Coop Inc,2394,ND,115, , ,N,,,,,,,
59463,Narragansett Bay Commission,59692,NBC Field's Point Wind Farm,2 Ernest Street,Providence,RI,2905,Providence,41.79413,-71.38919,NPCC,ISNE,ISO New England Inc.,,22132,NR,4,Commercial Non-CHP,N,,N,,N,,N,X,,The Narragansett Electric Co,13214,RI,12.47, , ,N,,,,,,N,
19876,Virginia Electric & Power Co,59693,Coastal Virginia Offshore Wind (CVOW) pilot project,24 miles offshore,Virginia Beach,VA, ,Virginia Beach,36.89155,-75.4916,SERC,PJM,"PJM Interconnection, LLC",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,34.5, , ,N,,,,,,,
57416,"Acciona Energy USA Global, LLC",59712,"San Roman Wind I, LLC",31304 - 31664 San Ramon Rd,Los Fresnos,TX,78566,Cameron,26.125979,-97.377599,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,X,X
59493,Scituate Wind LLC,59724,Scituate Wind,161 Driftway,Scituate,MA,2066,Plymouth,42.175083,-70.728467,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Massachusetts Electric Co,11804,MA,13.8, , ,N,,,,,,X,X
59494,Fairhaven Wind LLC,59725,Fairhaven Wind,5 Arsene Street,Fairhaven,MA,2719,Bristol,41.639061,-70.873372,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,NSTAR Electric Company,54913,MA,13.8, , ,N,,,,,,X,X
59501,"Green Pastures Wind I, LLC",59732,Green Pastures Wind I,4278 CR 140,Seymour,TX,76380,Baylor,33.628222,-99.411169,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,345, , ,N,,,,,,X,X
59502,"Green Pastures Wind II, LLC",59733,Green Pastures Wind II,4278 CR 140,Seymour,TX,76380,Knox,33.645964,-99.532944,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,345, , ,N,,,,,,X,X
59503,Capital Dynamics,59734,Briscoe Wind Farm,9947 County Road F,Silverton,TX,79257,Briscoe,34.432267,-101.237233,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,AEP Texas North Company,20404,TX,345, , ,N,,,,,,X,X
59504,Kirkwood Community College,59735,Kirkwood Wind Turbine,6301 Kirkwood Blvd SW,Cedar Rapids,IA,52404,Linn,41.916558,-91.650897,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,Interstate Power and Light Co,9417,IA,12.4, , ,N,,,,,,,
59506,"Valentine Wind, LLC",59736,"Valentine Wind, LLC",39266 US Highway 20,Valentine,NE,69201,Cherry,42.859103,-100.592439,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,"14-149-000, 14-149-001",N,,N,X,,City of Valentine - (NE),19677,NE,12.5, , ,N,,,,,,N,X
14354,PacifiCorp,59757,Pryor Mountain Wind,427 S. Railbed Road,Bridger,MT,59014,Carbon,45.165525,-108.693138,WECC,PACE,PacifiCorp - East,,22,RE,1,Electric Utility,N,,Y,15-882,N,,N,,,PacifiCorp,14354,WY,230, , ,N,,,,,,,
59543,Heartland Community College,59776,Heartland Community College,1500 West Raab Road,Normal,IL,61761,McLean,40.537,-89.019,SERC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,611,NR,4,Commercial Non-CHP,N,,Y,12-383-000,N,,N,X,,Ameren Illinois Company,56697,IL,12.47, , ,N,,,,,,X,X
59568,"SUEZ North America, Inc",59797,Bayonne MUA- Leitner-Poma Wind Turbine,110 Oak Street,Bayonne,NJ,7002,Hudson,40.652778,-74.117778,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Public Service Elec & Gas Co,15477,NJ,26.4, , ,N,,,,,,,
59598,Tooele Army Depot,59817,Tooele Army Depot(CSG),"1 Tooele Army Depot, Bldg 1510",Tooele,UT,84074,Tooele,40.50303,-112.37059,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,Y,ER18-1539-000,N,,N,X,,PacifiCorp,14354,OR,138, , ,N,,,,,,N,X
57170,"EDF Renewable Asset Holdings, Inc.",59837,Slate Creek Wind Project LLC,1208 S Rock Road,Geuda Springs,KS,67051,Sumner,37.1146,-97.2376,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Westar Energy Inc,22500,KS,138, , ,N,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",59838,Milo Wind Project LLC,1169 NM HWY 114,Portales,NM,88130,Roosevelt,33.901781,-103.34675,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southwestern Public Service Co,17718,NM,345, , ,N,,,,,,,
64781,CP Bloom Wind LLC,59888,Bloom Wind,11510 Yucca Road,Minneola,KS,67865,Ford,37.4863,-99.9247,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,ITC Great Plains,56526,KS,345, , ,N,,,,,,X,X
64782,Cardinal Point LLC,59902,Cardinal Point Wind,22519 East 600th St.,Sciota,IL,61475,McDonough,40.588568,-90.751828,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Ameren Illinois Company,56697,IL,138, , ,N,,,,,,X,X
64799,Meadowlark Wind I LLC,59903,New Frontier Wind,Co Rd 41 and Co Rd 53,Ruso,ND,58778,McHenry,47.861531,-100.947664,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Great River Energy,7570,,115, , ,N,,,,,,X,X
59139,SunEdison LLC,59943,Rattlesnake Den,151 CR170,Garden City,TX,79739,Glasscock,31.74325,-101.493407,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Wind Energy Transmission Texas LLC,60066,,345, , ,N,,,,,,,
59714,Antrim Wind Energy LLC,59953,Antrim Wind,TBD,Antrim,NH,3801,Hillsborough,43.06435,-72.00635,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,,,Public Service Co of NH,15472,NH,115, , ,N,,,,,,N,X
61012,AES Distributed Energy,59965,Latigo Wind Park,50 Val's Road,Monticello,UT,84535,San Juan,37.886706,-109.36839,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,Y,15-960-000,N,,N,,,PacifiCorp,14354,UT,115, , ,N,,,,,,N,N
15399,Avangrid Renewables LLC,59968,"Desert Wind Farm, LLC",115 Foreman Road,Hertford,NC,27944,Perquimans,36.31,-76.42,SERC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,"Duke Energy Carolinas, LLC",5416,NC,69, , ,N,,,,,,,
59056,"Tri Global Energy, LLC",59971,Easter,,Hart,TX,79063,Castro,34.668882,-102.351727,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Southwestern Public Service Co,17718,TX,230, , ,,,,,,,,
63428,"Bearkat Wind Energy 1, LLC",59972,Bearkat,11045 State Hwy 137,St. Lawrence,TX,79739,Glasscock,31.727237,-101.582,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,17-120-000,N,,,Wind Energy Transmission Texas LLC,60066,,345, , ,N,,,,,,N,X
59729,"Golden West Power Partners, LLC",59974,Golden West Power Partners LLC,31145 Funk Road,Calhan,CO,80808,El Paso,38.935,-104.212,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Public Service Co of Colorado,15466,CO,230, , ,N,,,,,,,
59730,"Carousel Wind Farm, LLC",59975,Carousel Wind Farm LLC,22103 Country Road 54,Burlington,CO,80807,Kit Carson,39.334,-102.173,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Public Service Co of Colorado,15466,CO,230, , ,N,,,,,,,
17650,Southern Power Co,60013,"Grant Wind, LLC",99626 Logan Rd.,Medford,OK,73759,Grant,36.927071,-97.696331,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG15-102-000,N,X,,Oklahoma Gas & Electric Co,14063,OK,345, , ,N,,,,,,X,X
59760,Findlay Wind Farm,60015,Findlay Wind Farm,12367 Township Road 215,Findlay,OH,45840,Hancock,41.101219,-83.644394,RFC,PJM,"PJM Interconnection, LLC",,326,NR,6,Industrial Non-CHP,N,,N,,N,,,,,Ohio Power Co,14006,OH,12.47, , ,N,,,,,,N,X
59780,"Golden Hills Wind, LLC",60049,Golden Hills Wind,17350 Patterson Pass Road,Livermore,CA,94550,Alameda,37.713311,-121.640353,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,Pacific Gas & Electric Co,14328,CA,115, , ,N,,,,,,N,N
59792,"Los Vientos Windpower V, LLC",60059,Los Vientos V Wind Power,222 FM 490,Rio Grande City,TX,78582,Starr,26.411689,-98.571554,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,,
64406,"NextEra Energy Garrison Butte Wind, LLC",60066,"Garrison Butte Wind, LLC",Intersection of 51st Ave and 3,Hazen,ND,58545,Mercer,47.453217,-101.648706,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Great River Energy,7570,,115, , ,N,,,,,,X,X
