Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
61227,Nautilus Solar Solutions,63718,ISM Solar Cranston CSG,RI,Providence,CR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.1,3.1,3.1,12,2020,,,,Y,,,,,,,180,25,3.4,Y,,,,,,N, ,Y,3.1
63419,"Augusta Solar, LLC",63720,Augusta Solar,SC,Greenwood,PGR23,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,12,2020,,,,Y,,,,,,,180,0,2.8,Y,,,,,,N, ,N, 
63414,"Cool Springs Solar, LLC",63721,Cool Springs Solar (Hybrid),GA,Decatur,COOLS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,213,213,213,12,2021,,Y,,,,,,,,,180, ,298,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,63722,Rawhide Prairie Solar Hybrid,CO,Larimer,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,22,22,22,3,2021,,Y,,,,,,,,,0,60,29.1,Y,,,,,,Y,29.1,N, 
63788,Hayfield Solar I LLC,63724,Hayfield Solar I LLC CSG,MN,Dodge,HAYF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,2,2021,,Y,,,,,,,,,180,60,1.4,Y,,,,,,N, ,Y,1.4
63789,Hayfield Solar III LLC,63725,Hayfield Solar III LLC CSG,MN,Dodge,HAYF3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,2,2021,,Y,,,,,,,,,180,60,1.4,Y,,,,,,N, ,Y,1.4
63790,Pipestone City Solar LLC,63726,Pipestone City Solar LLC CSG,MN,Pipestone,PSCTY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2021,,Y,,,,,,,,,180,60,1.4,Y,,,,,,N, ,Y,1.4
61944,Goldman Sachs Renewable Power LLC,63727,Slate Hybrid,CA,Kings,SLATE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,50.5,50.5,50.5,11,2021,,Y,,,,,,,,,180,0,67,Y,,,,,,N, ,N, 
57365,Consolidated Edison Solutions Inc,63729,CES Marbletown Solar,NY,Ulster,MT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,3,2021,,,,Y,,,,,,,180,25,4.4,Y,,,,,,N, ,N, 
61677,Sol Systems,63732,"ESA Buies Creek, LLC",NC,Harnett,11630,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,10,2020,,,,Y,,,,,,,180,20,3.9,,Y,,,,,N, ,N, 
61677,Sol Systems,63733,"Eros Solar, LLC",NC,Duplin,11631,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2020,,,,Y,,,,,,,180,20,7,,Y,,,,,N, ,N, 
61677,Sol Systems,63734,"Ventura Solar, LLC",NC,Alexander,11632,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,11,2020,,,,Y,,,,,,,180,20,7,,Y,,,,,N, ,N, 
63433,USS Bluff Country Solar,63741,USS Bluff Country Solar CSG,MN,Winona,USBCS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,Y,,,,,,,,,0,0,1,Y,,,,,,N, ,Y,1
63434,USS Viceroy Solar LLC,63742,USS Viceroy Solar LLC CSG,MN,Pope,USVIC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2021,,Y,,,,,,,,,0,0,1.4,Y,,,,,,N, ,Y,1
60531,Standard Solar,63743,USS Solar Way LLC CSG,MN,Freeborn,SOLWY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2020,,Y,,,,,,,,,0,0,1.4,Y,,,,,,N, ,Y,1.4
63436,USS Hubers Solar LLC,63744,USS Hubers Solar LLC CSG,MN,Rice,HUBER,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2021,,Y,,,,,,,,,0,0,1.4,Y,,,,,,N, ,Y,1
5248,Dominion Energy Inc,63745,"Greensville County Solar Project, LLC",VA,Greensville,GVSO,OP,Solar Photovoltaic,PV,Electric Utility,1,80,80,80,12,2020,,Y,,,,,,,,,52, ,104,Y,,,,,N,N, ,N, 
5248,Dominion Energy Inc,63746,"TWE Myrtle Solar Farm, LLC",VA,Suffolk City,MYSO,OP,Solar Photovoltaic,PV,Electric Utility,1,15,15,15,6,2020,,Y,,,,,,,,,52, ,20.8,Y,,,,,,N, ,N, 
63441,Fogarty Solar LLC,63747,Fogarty CSG,NY,Orange,GRA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2021,,Y,,,,,,,,,25, ,3,Y,,,,,,N, ,Y,3
63442,Mount Hope Solar 2 LLC,63748,Mount Hope West,NY,Orange,MHW,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,4,2020,,,,Y,,,,,,,180,80,2.7,Y,,,,,,N, ,N, 
63443,Mount Hope Solar 1 LLC,63749,Mount Hope East,NY,Orange,MHE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,10,2019,,,,Y,,,,,,,180,25,2.8,Y,,,,,,N, ,N, 
63444,Bluestone Solar LLC,63750,Bluestone,NY,Ulster,BLU,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2019,,,,Y,,,,,,,180,25,3,Y,,,,,,N, ,N, 
63445,Underhill Solar LLC,63751,Underhill,NY,Dutchess,UND,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2019,,,,Y,,,,,,,180,25,3,Y,,,,,,N, ,N, 
63446,Grabinski Solar LLC,63752,Grabinski,NY,Orange,GRA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,7,2019,,,,Y,,,,,,,180,25,3,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,63753,"Platteville Solar CSG, LLC",CO,Weld,218,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,1,2020,,Y,,,,,,,,,180,52,1.6,,Y,,,,,Y,1.6,N, 
7801,Gulf Power Co,63754,Gulf Power Blue Indigo Energy,FL,Jackson,SBI01,OP,Solar Photovoltaic,PV,Electric Utility,1,74.5,74.5,74.5,4,2020,,Y,,,,,,,,, , ,108.1,Y,,,,,,N, ,N, 
63450,"DG South Carolina Solar, LLC",63756,Omtanke Solar,SC,Berkeley,DGSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6,6,6,3,2020,,,,Y,,,,,,,190,20,8.5,Y,,,,,,N, ,N, 
63452,Ralph's Grocery Company,63758,Kroger La Habra,CA,Orange,KROLH,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,1.2,1.2,1.2,4,2020,,,,Y,,,,,,,180,10,1.8,Y,,,,,,Y,1.8,N, 
63673,Ballenger Road Solar A,63759,Ballenger Road Solar A,SC,Spartanburg,BALGR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,12,2020,,Y,,,,,,,,,180, ,2.8,Y,,,,,,N, ,N, 
63674,White Horse Solar A,63760,White Horse Solar A,SC,Greenville,WHRSA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,11,2020,,Y,,,,,,,,,180, ,2.8,Y,,,,,,N, ,N, 
63675,Soscol Ferry Solar,63761,Soscol Ferry Solar,CA,Napa,SSCLC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,Y,,,,,,,,,180, ,1.4,Y,,,,,,N, ,N, 
63675,Soscol Ferry Solar,63761,Soscol Ferry Solar,CA,Napa,SSCLD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,Y,,,,,,,,,180, ,1.4,Y,,,,,,N, ,N, 
63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,CA,Marin,SILVA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,3,2021,,,,Y,,,,,,,145,20,1.2,Y,,,,,,N, ,N, 
63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,CA,Marin,SILVB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,3,2021,,,,Y,,,,,,,209,20,1.2,Y,,,,,,N, ,N, 
63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,CA,Marin,SILVC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,3,2021,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
64541,CES Agawam Tuckahoe Solar LLC,63763,CES Agawam Tuckahoe Solar Hybrid,MA,Hampden,ATPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.6,3.6,3.6,12,2021,,,,Y,,,,,,,180,30,5.7,Y,,,,,,N, ,N, 
62842,"Lightsource Renewable Energy Asset Management, LLC",63764,Elm Branch Solar 1,TX,Ellis,TXEB1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,134.7,134.7,134.7,12,2021,,Y,,N,,,,,,,180,52,163,,Y,,,,,N, ,N, 
62842,"Lightsource Renewable Energy Asset Management, LLC",63768,Elk Hill Solar 2,PA,Franklin,PAEH2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15,15,15,12,2020,,Y,,,,,,,,,180,52,17.5,Y,,,,,,N, ,N, 
62842,"Lightsource Renewable Energy Asset Management, LLC",63769,Briar Creek Solar 1,TX,Navarro,TXBC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,127,127,127,12,2021,,Y,,,,,,,,, , ,153.5,,Y,,,,,N, ,N, 
62842,"Lightsource Renewable Energy Asset Management, LLC",63770,Bighorn Solar 1,CO,Pueblo,COBH1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,240,240,240,11,2021,,Y,,,,,,,,, , ,300,,Y,,,,,N, ,N, 
61060,Cypress Creek Renewables,63772,Adirondack Solar,NY,Clinton,1394,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,0.7,9,2018,,,,Y,,,,,,,0,30,1.7,Y,,,,,,N, ,Y,1.7
59474,BQ Energy LLC,63774,Mount Kisco Landfill Solar & Storage CSG,NY,Westchester,KRS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,,,Y,,,,,,,180,15,1,,Y,,,,,N, ,Y,1
64876,NES Euryalus,63778,"Suntex Solar, LLC",OR,Harney,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,7,2020,,Y,,,,,,,,,180, ,15.3,Y,,,,,,N, ,N, 
64876,NES Euryalus,63779,"Rock Garden Solar, LLC",OR,Lake,4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,6,2020,,Y,,,,,,,,,180, ,15,Y,,,,,,N, ,N, 
63461,NY- CSG- Johnstown 2,63780,NY- CSG- Johnstown 2,NY,Fulton,JOHN2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2020,,,,Y,,,,,,,180,30,2.7,Y,,,,,,N, ,Y,2
63462,NY- CSG- Livingston 4,63781,NY- CSG- Livingston 4,NY,Livingston,LIV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,2,2020,,,,Y,,,,,,,180,30,2.8,Y,,,,,,N, ,Y,2
63466,Conductive Power,63786,Ben Moreell Solar Farm,NJ,Monmouth,BMSF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20,20,20,1,2020,,,,Y,,,,,,,180,20,28,Y,,,,,,N, ,N, 
63470,"Illinois PV Fulton 1, LLC",63790,Illinois PV Fulton 1 CSG,IL,Fulton,FULT,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,6,2020,,Y,,,,,,,,,180,52,2.8,Y,,,,,,X, ,Y,2.8
62915,Madison Energy Holdings LLC,63791,Sobania Community Solar LLC,MN,Sherburne,SOB01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,9,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
64151,Svihel Community Solar LLC,63792,Svihel Community Solar LLC CSG,MN,Benton,SVH01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2021,,Y,,,,,,,,,180, ,1,Y,,,,,,N, ,Y,1
64152,Studenski Community Solar LLC,63793,Studenski Community Solar LLC CSG,MN,Benton,STU01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2021,,Y,,,,,,,,,180, ,1.5,Y,,,,,,N, ,Y,1
62915,Madison Energy Holdings LLC,63794,Stevens Community Solar LLC,MN,Benton,ST001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,10,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
64876,NES Euryalus,63795,"Alkali Solar, LLC",OR,Lake,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,6,2020,,Y,,,,,,,,,180, ,15.1,Y,,,,,,N, ,N, 
64876,NES Euryalus,63796,"West Hines Solar I, LLC",OR,Harney,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,6,2020,,Y,,,,,,,,,180, ,15.3,Y,,,,,,N, ,N, 
61227,Nautilus Solar Solutions,63800,NY - CSG - Ellsworth II,NY,Saratoga,23,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,9,2019,,Y,,,,,,,,,0,25,3.1,Y,,,,,,N, ,Y,3.1
9324,Indiana Michigan Power Co,63801,St. Joseph Solar,IN,St Joseph,1,OP,Solar Photovoltaic,PV,Electric Utility,1,20,20,20,3,2021,,Y,,,,,,,,,0, ,25.4,,Y,,,,N,N, ,N, 
63491,"Partridgeville Road Solar 1, LLC",63804,Partridgeville Hybrid CSG,MA,Worcester,PAR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,3.3,3.3,1,2020,,,,Y,,,,,N,,25,25,4.7,Y,,,,,,N, ,Y,4.7
63490,Williamsville Road LLC,63805,Williamsville Hybrid CSG,MA,Worcester,WIL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,9,2021,,Y,,,,,,,,,25, ,7.5,Y,,,,,,N, ,Y,5
63493,"Sugar Solar, LLC",63807,"Sugar Solar, LLC",NC,Yadkin,PGR29,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,60,60,60,12,2021,,,,Y,,,,,,,180,60,81.1,Y,,,,,,N, ,N, 
63495,"Centerfield Cooper Solar, LLC",63810,"Centerfield Cooper Solar, LLC",SC,Chesterfield,PGR24,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,75,75,75,12,2020,,Y,,,,,,,,,180,60,97.6,Y,,,,,,N, ,N, 
63473,"Odom Solar, LLC",63814,SR Odom,GA,Colquitt,ODOM,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20,20,20,11,2020,,Y,,,,,,,,,0, ,30,,Y,,,,,N, ,N, 
62915,Madison Energy Holdings LLC,63816,"RJC CSG, LLC",MN,Steele,RJC01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,6,2021,,,,Y,,,,,,,0,30,1.5,Y,,,,,,N, ,N, 
62915,Madison Energy Holdings LLC,63817,"Hinterland CSG, LLC",MN,Sherburne,HIN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2020,,Y,,,,,,,,,180,-2,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63819,"Betcher CSG 1, LLC",MN,Goodhue,BET01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2020,,,,Y,,,,,,,180,30,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63820,"Huneke CSG 1, LLC",MN,Goodhue,HUN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,10,2020,,Y,,,N,,,,,,180,-2,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63821,"Huneke CSG 2, LLC",MN,Goodhue,HUN02,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2020,,Y,,,,,,,,,180,-2,1.4,Y,,,,,,N, ,Y,1.4
64395,"Bay4 Energy Services, LLC",63823,CED Beecher Sun Solar,IL,Will,BS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,5,2021,,Y,,,,,,,,,180,52,2.8,Y,,,,,,N, ,Y,2.8
64395,"Bay4 Energy Services, LLC",63824,CED Hilltop Solar,IL,Winnebago,HS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,5,2021,,Y,,,,,,,,,180,52,2.9,Y,,,,,,N, ,Y,2.9
63505,"DG Illinois Solar, LLC",63825,Lineage Logistics Solar,IL,Will,LLCHI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,1.6,1.6,12,2019,,,,Y,,,,,,,180,20,2.1,Y,,,,,,N, ,N, 
63511,"Constellation Solar Illinois 2, LLC",63830,Conagra Foods at St. Elmo,IL,Fayette,CFS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,1,2021,,Y,,,,,,,,,180, ,2.2,Y,,,,,,N, ,N, 
63507,Bluebird Solar LLC,63833,Bluebird Solar SC LLC,SC,Anderson,BB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,9,2020,,Y,,,,,,,,,0,0,4.4,Y,,,,,N,N, ,N, 
63471,NES Olympos,63835,"Pilot Mountain Solar, LLC",NC,Stokes,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,9,2020,,,,Y,,,,,,,180,20,7.5,,Y,,,,,N, ,N, 
63471,NES Olympos,63836,"Benson Solar, LLC",NC,Johnston,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,8,2020,,,,Y,,,,,,,180,20,5.7,,Y,,,,,N, ,N, 
63471,NES Olympos,63837,"Lane II Solar, LLC",NC,Wayne,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,7,2020,,,,Y,,,,,,,180,20,7.5,,,,Y,N,,N, ,N, 
62161,"Cubico USA, LLC",63839,Midlands,SC,Calhoun,1113,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,72.1,72.1,72.1,7,2020,,Y,,,,,,,,, , ,101.7,Y,,,,,,N, ,N, 
63519,"Trent River Solar, LLC",63842,"Trent River Solar, LLC",NC,Jones,PGR25,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,78.7,78.7,78.7,7,2021,,,,Y,,,,,,,180,60,108.5,Y,,,,,,N, ,N, 
63521,"DG Southwest Solar Portfolio 2019, LLC",63844,Fort Calhoun Community Solar,NE,Washington,FTCAL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2019,,Y,,,,,,,,,90,55,7,Y,,,,,,N, ,N, 
63529,"Medusa NY 1, LLC",63854,Medusa NY 1,NY,Albany,8175C,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,6,2020,,N,,Y,,,,,,,185,25,2.8,Y,,,,,,N, ,N, 
63532,"Walden NY 1, LLC",63855,Walden NY 1,NY,Orange,8175E,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,6,2020,,,,Y,,,,,,,187,25,2.7,Y,,,,,,N, ,N, 
63533,"Westtown NY 2, LLC",63856,Westtown NY 2,NY,Orange,8175D,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,7,2020,,,,Y,,,,,,,180,25,2.8,Y,,,,,,N, ,N, 
63534,"Middletown NY 1, LLC",63857,Middletown NY 1,NY,Orange,8175B,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,3,2020,,,,Y,,,,,,,180,25,2.8,Y,,,,,,N, ,N, 
63535,"Westerlo NY 1, LLC",63858,Westerlo NY 1,NY,Albany,8175A,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,1,2020,,,,Y,,,,,,,180,25,2.8,Y,,,,,,N, ,N, 
63545,"Golden Field Solar III, LLC",63859,"Golden Field Solar III, LLC",CA,Kern,RCTR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,192,192,192,12,2020,,Y,,,,,,,,,180, ,240,Y,,,,,,N, ,N, 
61156,"NMRD Data Center, LLC",63860,Encino Solar Energy Center,NM,Sandoval,ESEC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,55,55,55,7,2020,,Y,,,,,,,,,180,0,66.7,Y,,,,,,N, ,N, 
62627,Alchemy Renewable Energy,63861,Logansport Solar,IN,Cass,INLP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16,16,16,9,2021,,,,Y,,,,,,,180,30,19.3,Y,,,,,,N, ,N, 
60293,"DG Colorado Solar, LLC",63869,IBM Solar,CO,Boulder,DGIBM,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.1,8.1,8.1,7,2019,,Y,,,,,,,,,180,52,9.7,Y,,,,,,Y,9.7,N, 
61012,AES Distributed Energy,63887,East Brookfield Main Street Solar LLC CSG,MA,Worcester,EBMSS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2020,,,,Y,,,,,,,0,25,1.4,Y,,,,,,N, ,Y,1.4
62915,Madison Energy Holdings LLC,63888,"ESIL-PFCHICAGO 3, LLC",IL,Cook,PF3CH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1.4,8,2020,,,,Y,,,,,,,190,5,2.1,Y,,,,,,N, ,N, 
62915,Madison Energy Holdings LLC,63889,"ESIL-PFCHICAGO 2, LLC",IL,Cook,PF2CH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2020,,,,Y,,,,,,,179,5,1.4,Y,,,,,,N, ,N, 
63549,"Lily Solar, LLC",63892,Lily Solar Hybrid,TX,Kaufman,LILY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,146.7,146.7,146.7,9,2021,,Y,N,,,,,,,,180, ,181,Y,,,,,,N, ,N, 
63548,"GD Hopkinton Main I, LLC",63893,"GD Hopkinton Main I, LLC",RI,Washington,MAIN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.6,2.6,2.6,11,2020,,,,Y,,,,,,,5,20,3.1,Y,,,,,,N, ,Y,2.6
63548,"GD Hopkinton Main I, LLC",63893,"GD Hopkinton Main I, LLC",RI,Washington,MAIN2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.9,3.9,3.9,11,2020,,,,Y,,,,,,,5,20,4.5,Y,,,,,,N, ,N, 
63548,"GD Hopkinton Main I, LLC",63893,"GD Hopkinton Main I, LLC",RI,Washington,MAIN3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.1,4.1,4.1,11,2020,,,,Y,,,,,,,5,20,4.8,Y,,,,,,N, ,Y,4.1
63568,BD Solar 1 LLC,63894,Milo PV - BD Solar 1 LLC,ME,Piscataquis,MILPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20,20,20,6,2021,,Y,,,,,,,,,180,25,27.4,Y,,,,,,N, ,N, 
63567,BD Solar Augusta LLC,63895,Augusta PV - BD Solar Augusta LLC,ME,Kennebec,AUGPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.2,7.2,7.2,6,2021,,Y,,,,,,,,,180,25,8.7,Y,,,,,,N, ,N, 
63566,BD Solar Fairfield LLC,63896,Fairfield PV - BD Solar Fairfield LLC,ME,Somerset,FAIPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2021,,,,Y,,,,,,,180,25,7.4,Y,,,,,,N, ,N, 
63565,BD Solar Oxford LLC,63897,Oxford PV - BD Solar Oxford LLC,ME,Oxford,OXFPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.2,9.2,9.2,6,2021,,Y,,,,,,,,,180,25,12.9,Y,,,,,,N, ,N, 
63569,Cornillie 2 Community Solar LLC,63899,Cornillie 2 Community (CSG),MN,Chisago,CORN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1.4,1,2021,,,,Y,,,,,,,180,30,1.5,Y,,,,,,N, ,Y,1.5
62915,Madison Energy Holdings LLC,63903,Pinesburg Solar LLC,MD,Washington,PINE1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.3,4.3,4.3,5,2020,,Y,,,,,,,,,180,-2,5.8,Y,,,,,,N, ,N, 
62915,Madison Energy Holdings LLC,63904,Timonium Fairgrounds,MD,Baltimore,FAIR1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,10,2020,,,,Y,,,,,,,189,10,2.6,Y,,,,,,N, ,N, 
63571,"Azure Sky Solar Project, LLC",63905,Azure Sky Solar,TX,Haskell,ASKYS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,225,225,225,7,2021,,Y,,,,,,,,,180, ,284,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,63906,"Turquoise Nevada, LLC",NV,Washoe,142,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,60,60,60,12,2020,,,,Y,,,,,,,180,25,61.2,Y,,,,,,N, ,N, 
60496,"Adapture Renewables, Inc.",63908,SulusSolar17,OR,Clackamas,SS17,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.1,3.1,3.1,6,2020,,,,Y,,,,,,,180,25,3.8,Y,,,,,,N, ,N, 
63572,Marbury Point Solar LLC,63917,DC Water Solar,DC,District of Columbia,8030A,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,5,2021,,,,Y,,,,,,,217,5,4.5,Y,,,,,,N, ,N, 
63592,Riley Solar I LLC,63925,Riley,OR,Harney,RILEY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,7,2020,,Y,,,,,,,,,180,60,15.3,Y,,,,,,N, ,N, 
63593,Fort Rock Solar IV LLC,63926,Fort Rock IV,OR,Lake,FRIV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,6,2020,,Y,,,,,,,,,180,60,15.1,Y,,,,,,N, ,N, 
64745,"KP Vacaville Solar, LLC",63928,Vacaville Hospital,CA,Solano,6701,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.5,1.4,0.7,12,2019,,,,Y,,,,,,,269,5,2.1,Y,,,,,,Y,2.1,N, 
17633,Southern Indiana Gas & Elec Co,63929,Troy Solar,IN,Spencer,TROY1,OP,Solar Photovoltaic,PV,Electric Utility,1,50.4,50.4,50.4,4,2021,,Y,N,N,,,,,,,180,60,65,N,Y,,,N,,N, ,N, 
63602,"Titan Solar 1, LLC",63932,Titan Solar 1 (CA),CA,Imperial,TITN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,70,70,70,12,2020,,Y,,,,,,,,,15, ,98,Y,,,,,,N, ,N, 
63610,Severson HoldCo LLC,63934,Severson Garden,MN,Waseca,CGS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,10,2020,,,,Y,,,,,,,180,25,1.3,Y,,,,,,N, ,N, 
